,index,dataset,train_size,test_size,length,unique_classes,C,C_ee,C_boss,C_tsf,C_rise,C_randf,C_rotf,C_st,boss_trasformations,trees,total_repeats,accuracy_mean,accuracy_std,train_time_mean,train_time_std,test_time_mean,test_time_std,boss_transform_time_mean,boss_transform_time_std,ee_time_mean,ee_time_std,randf_time_mean,randf_time_std,rotf_time_mean,rotf_time_std,st_time_mean,st_time_std,boss_time_mean,boss_time_std,tsf_time_mean,tsf_time_std,mean_leaf_nodes_mean,mean_leaf_nodes_std,mean_depth_mean,mean_depth_std,ee_count_mean,ee_count_std,ee_count_sum,randf_count_mean,randf_count_std,randf_count_sum,rotf_count_mean,rotf_count_std,rotf_count_sum,st_count_mean,st_count_std,st_count_sum,boss_count_mean,boss_count_std,boss_count_sum,tsf_count_mean,tsf_count_std,tsf_count_sum,rif_count_mean,rif_count_std,rif_count_sum,ee_win_mean,ee_win_std,ee_win_sum,st_win_mean,st_win_std,st_win_sum,boss_win_mean,boss_win_std,boss_win_sum,rif_win_mean,rif_win_std,rif_win_sum,rif_acf_count_mean,rif_acf_count_std,rif_acf_count_sum,rif_pacf_count_mean,rif_pacf_count_std,rif_pacf_count_sum,rif_arma_count_mean,rif_arma_count_std,rif_arma_count_sum,rif_ps_count_mean,rif_ps_count_std,rif_ps_count_sum,rif_dft_count_mean,rif_dft_count_std,rif_dft_count_sum,rif_acf_win_mean,rif_acf_win_std,rif_acf_win_sum,rif_pacf_win_mean,rif_pacf_win_std,rif_pacf_win_sum,rif_arma_win_mean,rif_arma_win_std,rif_arma_win_sum,rif_ps_win_mean,rif_ps_win_std,rif_ps_win_sum,euc_count_mean,euc_count_std,euc_count_sum,dtw_count_mean,dtw_count_std,dtw_count_sum,dtwr_count_mean,dtwr_count_std,dtwr_count_sum,ddtw_count_mean,ddtw_count_std,ddtw_count_sum,ddtwr_count_mean,ddtwr_count_std,ddtwr_count_sum,wdtw_count_mean,wdtw_count_std,wdtw_count_sum,wddtw_count_mean,wddtw_count_std,wddtw_count_sum,lcss_count_mean,lcss_count_std,lcss_count_sum,twe_count_mean,twe_count_std,twe_count_sum,erp_count_mean,erp_count_std,erp_count_sum,msm_count_mean,msm_count_std,msm_count_sum,euc_win_mean,euc_win_std,euc_win_sum,dtw_win_mean,dtw_win_std,dtw_win_sum,dtwr_win_mean,dtwr_win_std,dtwr_win_sum,ddtw_win_mean,ddtw_win_std,ddtw_win_sum,ddtwr_win_mean,ddtwr_win_std,ddtwr_win_sum,wdtw_win_mean,wdtw_win_std,wdtw_win_sum,wddtw_win_mean,wddtw_win_std,wddtw_win_sum,lcss_win_mean,lcss_win_std,lcss_win_sum,twe_win_mean,twe_win_std,twe_win_sum,erp_win_mean,erp_win_std,erp_win_sum,msm_win_mean,msm_win_std,msm_win_sum,selected_repeats
23,23,FaceAll,560,1690,131,14,205,5,100,0,100,0,0,0,1000,500,11,0.8414201183431953,0.003460400359103795,126776678983.45454,19382439863.71004,42777861826.0,8180708324.489738,7057392704000.0,104469520619.46777,2508934859051.4546,434353465086.60693,0,0.0,0,0.0,0,0.0,1051698283498.2727,185519677727.6291,0,0.0,100.31545454545454,0.8222034253925707,3.4674545454545456,0.015851584377365186,92314.54545454546,541.878466749947,1015460,0,0.0,0,0,0.0,0,0,0.0,0,1846290.9090909092,10837.569334998916,20309200,0,0.0,0,147703.27272727274,867.0055467999161,1624736,3359.0,62.33458109268088,36949,0,0.0,0,13439.363636363636,97.13935631583396,147833,1664.5454545454545,45.728248679265285,18310,36925.818181818184,216.75138669997904,406184,36925.818181818184,216.75138669997904,406184,36925.818181818184,216.75138669997904,406184,36925.818181818184,216.75138669997904,406184,0,0.0,0,461.90909090909093,16.226241372878356,5081,392.90909090909093,23.901692598870685,4322,243.27272727272728,20.84749821485019,2676,566.4545454545455,14.201152322002887,6231,2487049.727272727,130250.43813445761,27357547,3523071.3636363638,254591.02948700797,38753785,3802232.6363636362,200189.20096612241,41824559,2632950.0,107088.80201216198,28962450,2685162.1818181816,137516.24296338105,29536784,3216111.727272727,188543.03245471098,35377229,2532525.1818181816,124905.40510467772,27857777,5759790.454545454,320628.59714952554,63357695,2916487.6363636362,143564.95934682165,32081364,4177399.8181818184,186150.03546860698,45951398,4519990.2727272725,301713.92960189655,49719893,46.63636363636363,7.606217552407074,513,342.0,21.753160689885963,3762,350.3636363636364,24.410132024520998,3854,165.54545454545453,17.460605008782693,1821,191.8181818181818,11.720223392224074,2110,227.0909090909091,13.743758914172975,2498,123.9090909090909,10.78382627321625,1363,745.4545454545455,32.45108206628443,8200,228.0,11.340194001867868,2508,392.3636363636364,13.930346207275164,4316,545.8181818181819,24.95923949890372,6004,10
24,24,FaceFour,24,88,350,4,205,5,100,0,100,0,0,0,1000,500,11,1.0,0.0,6146563667.0,710603524.2156465,207107251.54545453,76645913.01894118,813548974636.3636,19228167375.84914,108747220449.18182,18721049689.10417,0,0.0,0,0.0,0,0.0,17374777702.272728,2720422896.5416903,0,0.0,4.04,0.014859340496805125,1.04,0.014859340496805276,2600.0,37.14835124201344,28600,0,0.0,0,0,0.0,0,0,0.0,0,52000.0,742.9670248402686,572000,0,0.0,0,4160.0,59.437361987221465,45760,1.0,0.8944271909999159,11,0,0.0,0,516.0,5.291502622129185,5676,3.0,2.2803508501982757,33,1040.0,14.859340496805366,11440,1040.0,14.859340496805366,11440,1040.0,14.859340496805366,11440,1040.0,14.859340496805366,11440,0,0.0,0,0.5454545454545454,1.0357254813546266,6,1.3636363636363635,1.4333685689819817,15,0.36363636363636365,0.504524979109513,4,0.7272727272727273,0.9045340337332909,8,19452.272727272728,1315.781675728089,213975,19289.636363636364,1628.4064770644497,212186,19663.18181818182,1234.3491255055685,216295,19716.272727272728,1142.5465496783138,216879,20540.272727272728,1400.9189192033273,225943,19665.727272727272,1048.7277140334465,216323,18866.81818181818,849.3340706908937,207535,20030.81818181818,1311.7451595627726,220339,20168.0,1197.7898814065843,221848,19161.363636363636,1356.9869765570545,210775,19420.090909090908,940.3915625467355,213621,0.09090909090909091,0.30151134457776363,1,0.0,0.0,0,0.0,0.0,0,0.18181818181818182,0.40451991747794525,2,0.0,0.0,0,0.0,0.0,0,0.09090909090909091,0.30151134457776363,1,0.45454545454545453,0.6875516509523286,5,0.09090909090909091,0.30151134457776363,1,0.0,0.0,0,0.09090909090909091,0.30151134457776363,1,10
25,25,FacesUCR,200,2050,131,14,205,5,100,0,100,0,0,0,1000,500,11,0.9662971175166297,0.0009622140207620428,39446652804.545456,5603895025.763988,52069369696.181816,6520396236.307564,2499287823863.636,39616286411.93153,736170763494.1818,130519136266.07695,0,0.0,0,0.0,0,0.0,314318119118.8182,52289068297.97132,0,0.0,47.591454545454546,0.31779879283482565,2.9509090909090903,0.011878169433498986,37395.90909090909,283.04432675658904,411355,0,0.0,0,0,0.0,0,0,0.0,0,747918.1818181818,5660.886535131793,8227100,0,0.0,0,59833.454545454544,452.87092281054254,658168,1507.4545454545455,31.916652820631565,16582,0,0.0,0,5578.727272727273,33.81446704915195,61366,393.0,17.163915637173236,4323,14958.363636363636,113.21773070263563,164542,14958.363636363636,113.21773070263563,164542,14958.363636363636,113.21773070263563,164542,14958.363636363636,113.21773070263563,164542,0,0.0,0,103.63636363636364,12.690726750448356,1140,94.45454545454545,6.728501116350303,1039,65.36363636363636,11.78365586117252,719,129.54545454545453,8.675985665774656,1425,733948.9090909091,26658.413712952028,8073438,2109474.909090909,235203.57901632978,23204224,2485803.1818181816,235618.7448510063,27343835,894707.0,75566.4751315026,9841777,969643.8181818182,72271.62696081802,10666082,1841572.5454545454,161105.27577417434,20257298,898084.9090909091,72528.15037274084,9878934,4119758.909090909,310936.5699304135,45317348,1422485.6363636365,114234.5686613931,15647342,3244206.727272727,191270.96217465476,35686274,2901215.272727273,248265.4039052122,31913368,21.181818181818183,5.77612641513639,233,159.1818181818182,12.448439113544971,1751,173.63636363636363,8.812181651245362,1910,68.0909090909091,8.572683890760768,749,71.63636363636364,7.6716716206147275,788,122.54545454545455,8.892284704884752,1348,52.18181818181818,4.600395239937147,574,292.72727272727275,15.336824372019846,3220,113.63636363636364,12.80837794002603,1250,225.36363636363637,10.278839693980322,2479,207.27272727272728,19.011001599552344,2280,10
26,26,FiftyWords,450,455,270,50,205,5,100,0,100,0,0,0,1000,500,11,0.8449550449550448,0.003456023705964358,520951442393.2727,70134825565.1171,93091884681.18182,16361919950.709396,11247473704409.092,189593321128.309,12682620835595.182,1847964285767.2656,0,0.0,0,0.0,0,0.0,2570607631403.091,410212644693.22986,0,0.0,175.34181818181818,0.4927818621219314,3.157818181818182,0.01990888335300685,135522.27272727274,448.7224288820612,1490745,0,0.0,0,0,0.0,0,0,0.0,0,2710445.4545454546,8974.448577641286,29814900,0,0.0,0,216835.63636363635,717.9558862113003,2385192,3944.181818181818,70.33323280188131,43386,0,0.0,0,21472.727272727272,106.2366141300554,236200,1687.5454545454545,43.11696565474809,18563,54208.90909090909,179.48897155282506,596298,54208.90909090909,179.48897155282506,596298,54208.90909090909,179.48897155282506,596298,54208.90909090909,179.48897155282506,596298,0,0.0,0,377.1818181818182,16.412301373166297,4149,435.90909090909093,19.654284751445662,4795,341.09090909090907,14.740790653520214,3752,533.3636363636364,21.93751456875974,5867,5154008.454545454,314629.7715510609,56694093,5666588.909090909,387164.90429388214,62332478,6949858.2727272725,426429.0859163082,76448441,6898130.090909091,258378.16902070315,75879431,7504744.818181818,585217.9697582462,82552193,5840973.545454546,292123.27578998666,64250709,5877879.909090909,317117.6640912502,64656679,6905738.909090909,306589.7236110351,75963128,5579889.7272727275,491351.3405629606,61378787,5656487.909090909,255690.94328679485,62221367,6293314.090909091,355456.32766809897,69226455,198.9090909090909,17.963599558298696,2188,340.09090909090907,16.81341455775445,3741,453.54545454545456,28.352649387186492,4989,427.0,19.994999374843704,4697,500.54545454545456,21.049292797448732,5506,301.3636363636364,16.4394204719797,3315,230.0,17.832554500127006,2530,496.1818181818182,25.701432574151134,5458,305.27272727272725,17.210990146362345,3358,281.45454545454544,12.699319953159979,3096,409.8181818181818,16.19146801138292,4508,10
27,27,Fish,175,175,463,7,205,5,100,0,100,0,0,0,1000,500,11,0.9942857142857146,0.0,124291798730.90909,14999856117.349413,3771325881.0,518016850.1941326,7007304496045.454,188276368503.66702,2951109222305.8184,445328324851.0416,0,0.0,0,0.0,0,0.0,318964424393.0,50742159612.90718,0,0.0,33.230363636363634,0.23420301993239875,3.3292727272727274,0.013690076034054054,37460.90909090909,233.48252805957637,412070,0,0.0,0,0,0.0,0,0,0.0,0,749218.1818181818,4669.650561191525,8241400,0,0.0,0,59937.454545454544,373.57204489532705,659312,436.3636363636364,21.096315921377002,4800,0,0.0,0,6378.727272727273,35.264971031012614,70166,677.0909090909091,23.53063766859942,7448,14984.363636363636,93.39301122383176,164828,14984.363636363636,93.39301122383176,164828,14984.363636363636,93.39301122383176,164828,14984.363636363636,93.39301122383176,164828,0,0.0,0,133.0,13.030732903409536,1463,200.54545454545453,14.875238729940687,2206,134.45454545454547,9.81186665587784,1479,209.0909090909091,13.095453756587018,2300,422634.0,10936.532146891903,4648974,427447.0909090909,17277.17912423521,4701918,434425.8181818182,14370.575971882137,4778684,440951.0909090909,21898.31803337665,4850462,430892.63636363635,16476.116710394643,4739819,426072.7272727273,23163.571987458712,4686800,421695.2727272727,25040.823605029087,4638648,433780.7272727273,12778.395948560288,4771588,433636.8181818182,13044.438583689078,4770005,435005.7272727273,14211.033580221458,4785063,434421.0,19047.98623477033,4778631,20.0,3.40587727318528,220,23.454545454545453,3.1737560197228887,258,26.636363636363637,4.653444472059966,293,72.63636363636364,9.244162777371754,799,76.0,6.371812928829596,836,27.727272727272727,4.540724811985617,305,47.18181818181818,7.547425810409557,519,21.545454545454547,6.137811277053676,237,37.63636363636363,5.277740563398836,414,40.90909090909091,7.04917790177756,450,42.63636363636363,2.5796405669289375,469,10
28,28,FordA,3601,1320,500,2,205,5,100,0,100,0,0,0,1000,500,10,0.9409848484848485,0.001357543439971278,9935317852835.4,4249628438956.1323,49308641540.2,17368705181.623077,206286851160000.0,102036919150302.17,261399415702297.1,111503016988789.7,0,0.0,0,0.0,0,0.0,30106263685317.3,13706237589529.914,0,0.0,212.42979999999997,0.6301727805398634,20.6194,0.05632485143245972,528574.5,1575.4319513496357,5285745,0,0.0,0,0,0.0,0,0,0.0,0,10571490.0,31508.639026992725,105714900,0,0.0,0,845719.2,2520.6911221594223,8457192,1765.8,40.59228169656563,17658,0,0.0,0,39850.1,194.45505050439405,398501,64099.0,439.37050930216543,640990,211429.8,630.1727805398556,2114298,211429.8,630.1727805398556,2114298,211429.8,630.1727805398556,2114298,211429.8,630.1727805398556,2114298,0,0.0,0,20785.8,224.24381572049853,207858,15143.9,152.50897969919316,151439,6354.2,80.00527760369593,63542,21815.1,219.91081525624563,218151,19658377.1,232597.91866435274,196583771,19602645.7,215879.3971889809,196026457,19535369.2,310539.69046190864,195353692,19453994.5,166156.29575208868,194539945,19495215.4,176181.01177746995,194952154,19445821.9,190445.35582007104,194458219,19554540.6,123056.20939789175,195545406,19535785.5,180945.39333932163,195357855,19623240.2,247574.81895459362,196232402,19495931.6,239934.60854491242,194959316,19605516.8,265860.1825048479,196055168,108.2,8.024961059095553,1082,164.7,12.311241475442948,1647,165.5,8.631338250816036,1655,187.8,11.545080722493404,1878,184.4,12.222020200350585,1844,112.4,13.351654079801001,1124,117.9,16.461740153728858,1179,142.2,10.932113753117973,1422,282.4,16.466801618880194,2824,160.3,10.614978934401034,1603,140.0,12.310790208412925,1400,10
29,29,FordB,3636,810,500,2,205,5,100,0,100,0,0,0,1000,500,10,0.8296296296296296,0.0040320818811246184,9072504023827.0,612726833659.9423,24973460736.5,505903213.5502765,185586352048450.0,9218737016196.334,236588076938271.7,18199974921566.695,0,0.0,0,0.0,0,0.0,26722835207142.0,1881759660862.5847,0,0.0,205.96299999999997,0.8256527384103195,20.5768,0.15473044661963234,512407.5,2064.1318460257785,5124075,0,0.0,0,0,0.0,0,0,0.0,0,10248150.0,41282.63692051553,102481500,0,0.0,0,819852.0,3302.6109536412523,8198520,2329.7,53.91773569264773,23297,0,0.0,0,38320.9,248.31272845166694,383209,61830.9,460.469193082206,618309,204963.0,825.6527384103131,2049630,204963.0,825.6527384103131,2049630,204963.0,825.6527384103131,2049630,204963.0,825.6527384103131,2049630,0,0.0,0,19612.7,227.41838584912657,196127,14916.6,104.39795655726864,149166,5792.0,63.62389488234748,57920,21509.6,221.79279619600888,215096,20253595.7,366106.9934592741,202535957,20341047.9,241778.14048946716,203410479,20331578.9,236314.33413168168,203315789,20468681.3,230367.3484768049,204686813,20418498.6,306720.9229512137,204184986,20444172.3,297003.67718937574,204441723,20315929.3,224907.22047598523,203159293,20290678.3,396320.9103814313,202906783,20527522.3,276722.6480933371,205275223,20314366.2,121917.02520320969,203143662,20489056.8,223689.42089910753,204890568,101.9,7.99235746058557,1019,230.7,15.902829936838286,2307,213.2,10.778579580713672,2132,278.7,15.691823773332828,2787,253.8,19.32643555110748,2538,117.5,13.680886910820757,1175,129.6,8.98393628155894,1296,199.9,17.628575287488964,1999,368.8,23.710288437253936,3688,238.3,19.003216102076564,2383,197.3,9.809858986414296,1973,10
30,30,GunPoint,50,150,150,2,205,5,100,0,100,0,0,0,1000,500,11,1.0,0.0,3507168507.6363635,297619013.1172444,318379428.8181818,50194285.60943923,668377356500.0,11345921942.61404,35053737759.454544,6276322508.133875,0,0.0,0,0.0,0,0.0,18720429382.545456,2860547917.6049376,0,0.0,3.8574545454545457,0.04283074511694521,2.3290909090909095,0.017784569409769423,7143.636363636364,107.07686279236307,78580,0,0.0,0,0,0.0,0,0,0.0,0,142872.72727272726,2141.5372558472586,1571600,0,0.0,0,11429.818181818182,171.322980467781,125728,97.45454545454545,9.212639538847009,1072,0,0.0,0,1026.1818181818182,23.570397458753984,11288,305.09090909090907,23.543383552304213,3356,2857.4545454545455,42.83074511694525,31432,2857.4545454545455,42.83074511694525,31432,2857.4545454545455,42.83074511694525,31432,2857.4545454545455,42.83074511694525,31432,0,0.0,0,62.18181818181818,11.124910622725753,684,83.45454545454545,12.516897669659494,918,49.45454545454545,7.2575978996309285,544,110.0,9.919677414109799,1210,40848.09090909091,1453.7466391737912,449329,40546.72727272727,2007.7330047050132,446014,40956.454545454544,2510.5256168235514,450521,60389.36363636364,2628.156322319024,664283,42866.27272727273,2091.4139758024517,471529,40679.36363636364,2293.2036661721645,447473,41486.09090909091,1774.5171430304893,456347,40161.72727272727,1944.1203198829585,441779,41036.27272727273,1481.925510335057,451399,41112.09090909091,2201.245395431661,452233,40261.181818181816,1643.8779649464132,442873,0.7272727272727273,1.009049958219026,8,1.2727272727272727,1.1037127426019047,14,0.45454545454545453,0.6875516509523287,5,74.63636363636364,7.018158266564347,821,8.454545454545455,2.805838069584072,93,1.8181818181818181,0.9816498172140428,20,4.0,1.5491933384829668,44,1.7272727272727273,1.3483997249264843,19,2.0,1.4142135623730951,22,1.1818181818181819,0.7507571935295483,13,1.1818181818181819,0.7507571935295483,13,10
31,31,Ham,109,105,431,2,205,5,100,0,100,0,0,0,1000,500,11,0.7151515151515152,0.017794261580834792,70131332233.45454,9095599352.364016,1640955734.090909,213519176.6875088,4331780312954.5454,83665515140.52696,1535224644920.0908,259294167883.6479,0,0.0,0,0.0,0,0.0,219305802822.9091,37784166761.99993,0,0.0,15.232000000000005,0.053096139219344723,6.054363636363636,0.06692573903554994,35580.0,132.74034804836126,391380,0,0.0,0,0,0.0,0,0,0.0,0,711600.0,2654.8069609672157,7827600,0,0.0,0,56928.0,212.3845568773775,626208,201.45454545454547,13.419117976704998,2216,0,0.0,0,3019.4545454545455,36.93876997509157,33214,3895.090909090909,38.84959342246597,42846,14232.0,53.09613921934437,156552,14232.0,53.09613921934437,156552,14232.0,53.09613921934437,156552,14232.0,53.09613921934437,156552,0,0.0,0,930.1818181818181,24.68529190355336,10232,967.6363636363636,23.26917586539207,10644,451.54545454545456,19.0071756784833,4967,1545.7272727272727,34.29895307175104,17003,208267.36363636365,4864.307787809635,2290941,208254.0909090909,4890.145119616498,2290795,207253.63636363635,5987.165627786282,2279790,204469.36363636365,4440.192366840141,2249163,209090.18181818182,6099.129262742051,2299992,207453.54545454544,3869.4350327570123,2281989,208324.27272727274,5203.102268664511,2291567,209677.72727272726,5757.405615221302,2306455,206440.18181818182,4663.774154441482,2270842,207153.63636363635,2729.7668498510047,2278690,208690.18181818182,5420.842016111184,2295592,18.545454545454547,3.503245248726853,204,13.545454545454545,2.423371055519,149,14.454545454545455,3.4165373220158557,159,11.363636363636363,3.585323619221207,125,14.545454545454545,2.876234912646613,160,17.90909090909091,4.369314487526515,197,16.636363636363637,3.7755192297941558,183,29.727272727272727,4.451761653343743,327,21.636363636363637,4.056420275876928,238,16.09090909090909,2.9480347845486996,177,27.0,4.79583152331272,297,10
32,32,HandOutlines,1000,370,2709,2,205,5,100,0,100,0,0,0,1000,500,12,0.9322072072072071,0.002143139084050726,53380223743709.836,10301228463266.521,697797964199.3334,71893804543.44022,266193528283916.66,11068784671597.783,1449891475583755.2,325404049089316.7,0,0.0,0,0.0,0,0.0,9177239487202.834,1034330346290.515,0,0.0,73.62733333333334,0.32151384342692696,19.178,0.1867560392111,181568.33333333334,803.7846085673079,2178820,0,0.0,0,0,0.0,0,0,0.0,0,3631366.6666666665,16075.69217134614,43576400,0,0.0,0,290509.3333333333,1286.055373707671,3486112,1305.9166666666667,55.94552274446555,15671,0,0.0,0,17224.833333333332,131.71583278429597,206698,17782.916666666668,134.737764385176,213395,72627.33333333333,321.51384342691773,871528,72627.33333333333,321.51384342691773,871528,72627.33333333333,321.51384342691773,871528,72627.33333333333,321.51384342691773,871528,0,0.0,0,1428.0,41.97618372363078,17136,6957.416666666667,103.14372878599455,83489,3166.8333333333335,40.94527019711989,38002,6230.666666666667,30.752186421406957,74768,5395739.833333333,69629.80189001266,64748878,5373506.25,82945.1742254816,64482075,5365075.833333333,65733.19196270675,64380910,5387857.166666667,94523.28231021685,64654286,5396725.416666667,66938.15108598827,64760705,5395157.416666667,75604.1484353127,64741889,5341208.083333333,79863.03412770726,64094497,5348713.166666667,82125.28488821031,64184558,5360919.833333333,109670.05995657512,64331038,5336924.333333333,53338.48730740713,64043092,5379194.583333333,101737.91848529082,64550335,163.0,11.999999999999998,1956,109.16666666666667,12.126854747237886,1310,116.25,7.9672625617129444,1395,183.58333333333334,16.013961711486935,2203,181.41666666666666,15.429949233012186,2177,103.5,10.966892325208962,1242,100.91666666666667,7.549332701797178,1211,71.75,7.300373589444209,861,93.0,7.710677366778192,1116,70.91666666666667,7.890827048868294,851,112.41666666666667,16.183371563166776,1349,10
33,33,Haptics,155,308,1092,5,205,5,100,0,100,0,0,0,1000,500,11,0.5168240850059032,0.006935931566154739,624514398834.8182,72824487100.19083,63748801445.09091,9836098921.119644,14862402732045.455,278953999423.1311,17464090677145.545,2451951323675.6836,0,0.0,0,0.0,0,0.0,459786977669.4545,55872096867.536316,0,0.0,65.05090909090909,0.19036042369434153,4.515090909090909,0.024105827284930777,77751.36363636363,288.83464914281694,855265,0,0.0,0,0,0.0,0,0,0.0,0,1555027.2727272727,5776.692982856355,17105300,0,0.0,0,124402.18181818182,462.1354386285068,1368424,1124.0,41.41014368485098,12364,0,0.0,0,12977.454545454546,44.204894833861836,142752,1448.8181818181818,28.78130706489257,15937,31100.545454545456,115.5338596571267,342106,31100.545454545456,115.5338596571267,342106,31100.545454545456,115.5338596571267,342106,31100.545454545456,115.5338596571267,342106,0,0.0,0,246.8181818181818,20.385378003942833,2715,415.72727272727275,24.649912409949483,4573,352.1818181818182,12.319238465247606,3874,434.09090909090907,19.23774698583254,4775,481049.7272727273,15190.91163222872,5291547,460794.9090909091,6983.279565570111,5068744,461661.1818181818,13022.746106856128,5078273,432708.8181818182,18149.715324589426,4759797,435961.54545454547,15934.333988991422,4795577,490099.63636363635,13326.340617534339,5391096,436704.8181818182,13562.580107178565,4803753,476706.0,13687.414679186128,5243766,459054.54545454547,17330.513941390407,5049600,486092.0,12655.784772190149,5347012,484257.7272727273,22824.33998647456,5326835,114.9090909090909,7.621739243172066,1264,103.0,9.643650760992955,1133,97.18181818181819,10.35198707319693,1069,71.54545454545455,9.026224419585816,787,76.54545454545455,8.103871128832646,842,126.0,13.401492454200767,1386,73.9090909090909,6.204104213414625,813,111.54545454545455,9.882951344245669,1227,98.63636363636364,6.786349936051442,1085,127.0,10.507140429250954,1397,123.72727272727273,14.036316533128693,1361,10
34,34,Herring,64,64,512,2,205,5,100,0,100,0,0,0,1000,500,11,0.5880681818181818,0.018844459036110244,45196956746.454544,5634417981.375775,1029530556.4545455,132260233.72431523,2810131686000.0,60447240816.19485,1013953933793.8182,164520246248.00504,0,0.0,0,0.0,0,0.0,100240920236.54546,14530656428.78562,0,0.0,11.308363636363634,0.05600584385092816,5.411636363636363,0.041663587765032456,25770.909090909092,140.01460962732023,283480,0,0.0,0,0,0.0,0,0,0.0,0,515418.1818181818,2800.292192546407,5669600,0,0.0,0,41233.454545454544,224.02337540371315,453568,112.18181818181819,6.750084174559333,1234,0,0.0,0,2614.6363636363635,44.88267533753472,28761,2427.3636363636365,45.99407076411633,26701,10308.363636363636,56.00584385092829,113392,10308.363636363636,56.00584385092829,113392,10308.363636363636,56.00584385092829,113392,10308.363636363636,56.00584385092829,113392,0,0.0,0,241.8181818181818,18.037839015903106,2660,741.7272727272727,19.396344547831223,8159,549.1818181818181,23.595839386714704,6041,894.6363636363636,19.163886491381263,9841,104829.63636363637,2850.1576192458992,1153126,105253.45454545454,3270.275962778565,1157788,106215.09090909091,2157.806407189739,1168366,104695.27272727272,2817.6906178964723,1151648,106158.27272727272,1820.5643680413568,1167741,105237.54545454546,2373.9500569151132,1157613,105355.72727272728,1698.2492803419116,1158913,103812.90909090909,2721.0911948902217,1141942,105332.72727272728,2299.5165183537606,1158660,104606.90909090909,3770.1352616198124,1150676,106239.72727272728,2853.250920999029,1168637,4.909090909090909,1.3751033019046572,54,16.636363636363637,3.042128441493793,183,16.09090909090909,4.20605623962746,177,15.727272727272727,3.408545410902108,173,13.454545454545455,4.107642544419765,148,6.090909090909091,2.256304299271065,67,7.818181818181818,1.8340219092574566,86,7.7272727272727275,2.935673997258861,85,7.636363636363637,2.1105794120443453,84,8.636363636363637,2.4605985967941737,95,7.454545454545454,2.910794955459294,82,10
35,35,InlineSkate,100,550,1882,7,205,5,100,0,100,0,0,0,1000,500,10,0.526909090909091,0.009021960759237994,1372271895034.3,177282885120.76987,412882283516.9,71735340429.51236,17771794226200.0,408718055264.38214,39526240462918.6,5854379055983.295,0,0.0,0,0.0,0,0.0,406313378881.7,50390466081.98751,0,0.0,49.3842,0.19605770125710972,3.7891999999999997,0.01957776516584277,50380.5,187.86002472290087,503805,0,0.0,0,0,0.0,0,0,0.0,0,1007610.0,3757.200494458014,10076100,0,0.0,0,80608.8,300.57603955663984,806088,581.5,18.325756009871274,5815,0,0.0,0,8841.5,40.79011318117847,88415,653.1,30.10887650584865,6531,20152.2,75.14400988915996,201522,20152.2,75.14400988915996,201522,20152.2,75.14400988915996,201522,20152.2,75.14400988915996,201522,0,0.0,0,101.9,9.97162641364654,1019,169.1,15.387224137792584,1691,171.0,14.552586635295382,1710,211.1,10.11544473674896,2111,276467.8,10703.809693541623,2764678,289418.9,10951.656591584675,2894189,286618.2,8078.313627649439,2866182,477020.5,22716.335826644423,4770205,399188.8,20937.406619625934,3991888,278566.8,6579.299233201051,2785668,284754.8,12491.17455379331,2847548,275779.4,8146.641055606224,2757794,283772.1,12097.934162033176,2837721,284683.2,7403.595955119821,2846832,283299.1,11060.084432569012,2832991,30.7,5.945119380167605,307,39.3,6.000925854492047,393,37.4,4.993328882953067,374,148.1,10.071411685227314,1481,115.2,9.162726425881958,1152,33.5,4.169998667732268,335,37.3,3.4976182372199127,373,26.6,5.94792213951879,266,33.1,7.823753006780769,331,38.6,5.541760650832109,386,41.7,7.916929820187733,417,10
